usage_id,account_id,subscription_key,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-f23bce,A-05f0e5,S-22365f,2024-11-29,feature_23,7,315,2,false
U-e95dff,A-05f0e5,S-22365f,2024-10-16,feature_27,12,5256,0,false
U-afaae5,A-05f0e5,S-22365f,2023-12-08,feature_10,13,5629,3,false
U-9f7bcb,A-05f0e5,S-22365f,2024-06-30,feature_18,9,3078,0,false
U-1ba14b,A-05f0e5,S-27e9ad,2024-09-11,feature_26,7,3605,0,false
U-15ca8f,A-05f0e5,S-27e9ad,2024-03-02,feature_37,8,904,0,false
U-20ce93,A-05f0e5,S-27e9ad,2024-11-16,feature_4,8,1496,1,false
U-ffa2b1,A-05f0e5,S-27e9ad,2023-10-31,feature_30,14,1036,0,false
U-d5f8cf,A-05f0e5,S-3a57be,2024-05-01,feature_6,11,5357,0,true
U-87747c,A-05f0e5,S-3a57be,2024-06-22,feature_35,14,6986,1,false
U-15249a,A-05f0e5,S-3a57be,2023-08-07,feature_33,8,4264,0,false
U-31fec8,A-05f0e5,S-3a57be,2024-10-10,feature_16,10,4990,0,false
U-9e5e3e,A-05f0e5,S-3a57be,2024-12-21,feature_31,16,3056,2,false
U-ce3b09,A-05f0e5,S-3a57be,2024-12-09,feature_2,18,5004,3,false
U-31a1b6,A-05f0e5,S-42f3be,2024-06-22,feature_31,11,4983,2,false
U-65a908,A-05f0e5,S-42f3be,2024-08-17,feature_37,6,978,0,false
U-aabebf,A-05f0e5,S-42f3be,2024-02-10,feature_6,14,6538,1,false
U-356ad0,A-05f0e5,S-42f3be,2024-02-24,feature_9,9,5103,0,false
U-809dd4,A-05f0e5,S-597873,2024-07-19,feature_22,17,2482,0,false
U-467a4c,A-05f0e5,S-597873,2024-02-03,feature_5,13,5330,1,false
U-9f3b33,A-05f0e5,S-597873,2024-11-10,feature_30,10,5020,3,false
U-48ba9f,A-05f0e5,S-597873,2024-05-29,feature_7,10,260,0,true
U-ca6054,A-05f0e5,S-597873,2024-11-08,feature_36,8,3128,0,false
U-5d267d,A-05f0e5,S-597873,2023-11-07,feature_25,10,3610,0,false
U-1e6403,A-05f0e5,S-597873,2024-07-19,feature_1,12,1164,0,false
U-ea5b4d,A-05f0e5,S-62af97,2024-07-10,feature_29,10,5460,0,true
U-c9da63,A-05f0e5,S-62af97,2023-08-29,feature_14,11,2189,0,false
U-553e01,A-05f0e5,S-62af97,2023-12-09,feature_35,12,1944,1,false
U-22b95b,A-05f0e5,S-afea79,2024-07-11,feature_40,8,2448,0,false
U-0dc197,A-05f0e5,S-afea79,2024-01-01,feature_10,10,980,2,true
U-02cc8f,A-05f0e5,S-afea79,2024-04-21,feature_2,8,3464,0,true
U-45b320,A-05f0e5,S-d02277,2024-05-02,feature_6,12,6396,0,true
U-39b4a3,A-05f0e5,S-d02277,2024-11-05,feature_23,8,472,0,false
U-9bffa0,A-05f0e5,S-d02277,2023-10-02,feature_1,8,1192,0,false
U-0f2294,A-05f0e5,S-d02277,2023-07-16,feature_31,8,232,0,false
U-f74fa1,A-05f0e5,S-d02277,2024-03-04,feature_7,7,378,0,false
U-23a754,A-05f0e5,S-d02277,2024-11-21,feature_23,11,5049,0,false
U-0b07eb,A-05f0e5,S-e5bed6,2024-10-11,feature_38,11,2453,0,false
U-ac8c8b,A-05f0e5,S-e5bed6,2023-12-30,feature_37,12,2088,3,false
U-f1d46a,A-05f0e5,S-e5bed6,2024-09-11,feature_23,7,2569,1,false
U-5a0b43,A-05f0e5,S-e5bed6,2023-08-03,feature_25,6,576,0,false
U-f6dc98,A-0651a4,S-1bbdb1,2024-12-16,feature_25,8,72,0,false
U-7e03c2,A-0651a4,S-510009,2024-12-06,feature_15,11,3399,2,false
U-7a0595,A-0651a4,S-86fd71,2024-12-03,feature_21,12,1008,0,false
U-6fb751,A-0651a4,S-8c10c1,2024-11-11,feature_40,16,8064,5,false
U-7210ae,A-0651a4,S-8c10c1,2024-11-30,feature_15,13,2301,0,false
U-33c794,A-0651a4,S-f409d8,2024-11-16,feature_37,14,2912,0,false
U-499b31,A-068fc6,S-03a5b0,2024-12-12,feature_31,12,4356,0,false
U-d8899f,A-068fc6,S-03a5b0,2024-04-20,feature_28,4,1272,0,true
U-5d279a,A-068fc6,S-03a5b0,2024-12-13,feature_15,7,119,0,false
U-6c0cab,A-068fc6,S-07c0da,2024-04-29,feature_15,6,2994,2,false
U-9beec5,A-068fc6,S-07c0da,2024-08-05,feature_32,13,7358,1,false
U-2050a9,A-068fc6,S-2ec763,2024-09-23,feature_35,10,5290,0,false
U-2eb23c,A-068fc6,S-2ec763,2024-05-18,feature_33,8,3104,0,false
U-6ddfd2,A-068fc6,S-2ec763,2024-08-02,feature_39,7,2688,0,false
U-b1c625,A-068fc6,S-2ec763,2024-08-26,feature_34,12,6948,2,false
U-4459d2,A-068fc6,S-2ec763,2024-12-17,feature_16,15,8055,0,false
U-f04012,A-068fc6,S-3199cf,2024-07-18,feature_13,13,5993,2,false
U-6b919e,A-068fc6,S-3199cf,2024-02-12,feature_37,11,5401,1,true
U-e04b17,A-068fc6,S-3199cf,2024-02-28,feature_11,7,3675,0,false
U-4f8860,A-068fc6,S-3199cf,2024-01-20,feature_38,6,2382,0,false
U-d4355f,A-068fc6,S-3199cf,2024-04-15,feature_26,9,1629,0,false
U-fb86e0,A-068fc6,S-4690b3,2024-09-22,feature_13,10,3420,0,false
U-91f9b1,A-068fc6,S-4690b3,2024-04-14,feature_7,14,2562,0,false
U-81f578,A-068fc6,S-4690b3,2024-06-07,feature_15,14,1974,1,false
U-653a51,A-068fc6,S-4690b3,2024-08-10,feature_18,9,4374,3,false
U-7d36b4,A-068fc6,S-4690b3,2024-01-22,feature_29,15,7125,0,true
U-f37fff,A-068fc6,S-4b75c6,2024-03-25,feature_12,10,2240,0,false
U-fc76a4,A-068fc6,S-6d6bde,2024-01-09,feature_36,10,1620,0,false
U-f0822b,A-068fc6,S-6d6bde,2024-09-26,feature_8,14,3584,2,false
U-89e246,A-068fc6,S-6d6bde,2024-11-25,feature_36,12,1044,0,false
U-2d0046,A-068fc6,S-6d6bde,2024-03-03,feature_38,5,1855,0,false
U-3ceaee,A-068fc6,S-76767f,2024-06-10,feature_18,14,462,0,true
U-395fed,A-068fc6,S-76767f,2024-04-21,feature_26,11,5445,0,false
U-8107a0,A-068fc6,S-76767f,2024-01-02,feature_14,18,9288,2,false
U-b6dc29,A-068fc6,S-76767f,2023-11-04,feature_24,9,3573,0,false
U-347e12,A-068fc6,S-80632f,2024-02-12,feature_32,8,1184,0,false
U-258a74,A-068fc6,S-d747bc,2024-09-06,feature_26,2,154,0,false
U-05b9da,A-075038,S-067edc,2024-09-05,feature_36,11,3971,0,false
U-a1ae24,A-075038,S-067edc,2023-10-19,feature_15,10,480,0,true
U-552e0a,A-075038,S-0ae33f,2023-09-16,feature_21,14,4886,0,false
U-187e06,A-075038,S-0ae33f,2024-08-21,feature_15,3,1554,0,false
U-240ce3,A-075038,S-0ae33f,2024-02-24,feature_9,8,2520,0,false
U-03d289,A-075038,S-0ae33f,2024-10-17,feature_18,9,1863,0,false
U-d313a2,A-075038,S-0ae33f,2024-02-23,feature_9,10,790,1,false
U-8ce586,A-075038,S-1c3522,2024-03-09,feature_35,10,5920,0,false
U-9b81fc,A-075038,S-1c3522,2024-10-30,feature_8,8,808,0,false
U-f92f11,A-075038,S-1c3522,2024-11-18,feature_38,4,184,0,true
U-aae188,A-075038,S-3ba19e,2023-11-15,feature_32,13,7410,0,false
U-c9b450,A-075038,S-3ba19e,2024-09-22,feature_20,4,1384,2,false
U-483b97,A-075038,S-3ba19e,2024-09-21,feature_18,12,2364,0,false
U-73c618,A-075038,S-3ba19e,2024-01-18,feature_15,15,3885,0,false
U-46c968,A-075038,S-3ba19e,2023-12-17,feature_4,12,4104,0,false
U-4d9f99,A-075038,S-3ba19e,2023-09-07,feature_24,12,420,0,false
U-a99221,A-075038,S-3ba19e,2023-08-05,feature_38,11,4631,4,false
U-9290d2,A-075038,S-3ba19e,2024-09-05,feature_27,6,1782,0,false
U-ee0afb,A-075038,S-434140,2024-02-04,feature_11,13,806,0,false
U-4ebd50,A-075038,S-434140,2024-08-09,feature_40,8,656,2,false
U-1145b8,A-075038,S-434140,2024-08-08,feature_18,6,1962,0,false
U-bb8c05,A-075038,S-434140,2024-01-06,feature_24,14,5712,2,false
U-ddda0a,A-075038,S-434140,2024-08-18,feature_2,14,6692,0,false
U-a6f15b,A-075038,S-434140,2023-11-08,feature_29,11,4675,0,false
U-cf1f11,A-075038,S-9c6bd0,2023-09-22,feature_4,6,2280,2,false
U-619177,A-075038,S-9c6bd0,2024-05-14,feature_34,9,5139,0,false
U-b00167,A-075038,S-9c6bd0,2024-12-21,feature_39,13,2366,1,false
U-f07459,A-075038,S-9c6bd0,2023-09-08,feature_12,14,2856,1,false
U-1f87b6,A-075038,S-9c6bd0,2023-08-20,feature_2,12,5856,0,false
U-29f496,A-075038,S-b7feb8,2024-10-08,feature_11,16,3072,0,true
U-914d63,A-075038,S-b7feb8,2024-06-26,feature_30,7,77,1,false
U-1fb126,A-075038,S-b7feb8,2024-03-05,feature_38,9,4806,0,false
U-69e4ba,A-075038,S-b7feb8,2023-11-11,feature_24,8,3464,0,true
U-681de5,A-075038,S-c6287d,2024-07-05,feature_14,9,2529,0,false
U-359542,A-075038,S-c6287d,2023-08-15,feature_13,8,1672,0,true
U-6e1144,A-075038,S-c6287d,2024-10-24,feature_2,13,4004,0,false
U-87320e,A-075038,S-c6287d,2023-12-10,feature_40,14,2674,0,false
U-d42402,A-075038,S-c6287d,2023-08-21,feature_15,7,2240,0,false
U-3e9189,A-075038,S-ce7c30,2023-11-10,feature_31,7,4032,0,false
U-7c99d5,A-075038,S-d1c9e3,2024-02-29,feature_14,14,1078,0,false
U-c70c7b,A-075038,S-d93967,2024-11-22,feature_22,10,200,1,false
U-e6bad1,A-075038,S-d93967,2024-04-13,feature_5,10,2630,0,false
U-db7c5c,A-075038,S-da7360,2024-08-27,feature_36,12,6192,0,false
U-4add48,A-075038,S-da7360,2023-08-30,feature_9,9,1539,0,true
U-7454fb,A-075038,S-da7360,2023-12-05,feature_17,9,1980,0,true
U-ad1b0b,A-075038,S-da7360,2024-10-12,feature_3,6,2502,1,false
U-014a1e,A-075038,S-da7360,2024-08-15,feature_1,12,2760,2,true
U-2173bf,A-075038,S-e05562,2024-06-14,feature_18,8,504,0,false
U-f2c82c,A-075038,S-e05562,2024-07-28,feature_1,12,6300,0,false
U-99df88,A-075038,S-e05562,2024-08-20,feature_35,20,5740,0,false
U-0e9dd2,A-075038,S-f4335b,2024-01-02,feature_6,11,1936,4,false
U-a7cbec,A-075038,S-f4335b,2024-09-25,feature_29,7,1295,0,false
U-5f62e1,A-075038,S-f4335b,2024-09-08,feature_6,17,1479,2,false
U-43c5b0,A-075038,S-f4335b,2024-11-11,feature_12,10,480,0,false
U-e8cde2,A-075038,S-f4335b,2024-06-01,feature_40,10,700,1,false
U-3ca673,A-075038,S-f4335b,2024-08-29,feature_16,7,3976,0,false
U-dfd37a,A-089363,S-00837c,2024-11-20,feature_12,8,4232,1,true
U-83acc5,A-089363,S-00837c,2023-10-10,feature_13,20,700,0,true
U-fcfddf,A-089363,S-00837c,2024-10-21,feature_23,14,3556,1,true
U-036667,A-089363,S-00837c,2023-07-25,feature_2,3,150,5,false
U-18d390,A-089363,S-00b0bc,2024-02-22,feature_13,4,2304,0,false
U-355e78,A-089363,S-1e1853,2024-06-29,feature_4,14,5712,2,false
U-aba974,A-089363,S-1e1853,2023-06-08,feature_37,9,4671,0,false
U-54c881,A-089363,S-2843fe,2024-03-03,feature_15,10,2160,0,false
U-dd7c4d,A-089363,S-2843fe,2023-08-12,feature_17,9,1701,0,false
U-bc285c,A-089363,S-2843fe,2023-11-11,feature_33,14,1176,0,false
U-5a3ed4,A-089363,S-2843fe,2024-10-10,feature_36,11,6314,1,true
U-7b28e3,A-089363,S-2843fe,2024-10-11,feature_7,10,3100,0,false
U-e921fb,A-089363,S-292c06,2023-10-09,feature_6,5,1615,0,false
U-74bfd4,A-089363,S-292c06,2023-10-22,feature_5,14,2758,0,false
U-d5559a,A-089363,S-292c06,2024-07-10,feature_37,9,171,0,false
U-284eaa,A-089363,S-292c06,2024-02-26,feature_39,7,3311,0,false
U-9f03be,A-089363,S-46eb1c,2024-02-27,feature_24,6,1254,1,false
U-6be711,A-089363,S-46eb1c,2024-07-11,feature_35,9,405,0,true
U-0f2230,A-089363,S-46eb1c,2023-10-07,feature_9,11,2453,2,false
U-857c36,A-089363,S-50a388,2024-05-25,feature_34,11,4829,2,false
U-03596c,A-089363,S-5bb13f,2024-11-15,feature_14,15,7980,0,false
U-12f686,A-089363,S-5bb13f,2024-05-29,feature_39,10,4260,3,false
U-2c7daa,A-089363,S-5bb13f,2023-09-16,feature_5,14,1064,0,false
U-a278ca,A-089363,S-5bb13f,2023-08-06,feature_35,14,6580,1,true
U-3f0c16,A-089363,S-85caaf,2023-12-01,feature_1,11,2981,0,false
U-ee97a7,A-089363,S-85caaf,2023-10-03,feature_15,12,6300,1,false
U-29758a,A-089363,S-85caaf,2024-12-05,feature_21,18,1638,0,false
U-c28419,A-089363,S-85caaf,2023-07-24,feature_5,9,990,0,false
U-bbf2f9,A-089363,S-883efd,2024-10-30,feature_25,7,3353,0,false
U-e7f3b3,A-089363,S-883efd,2024-07-07,feature_1,10,4020,1,false
U-2a075e,A-089363,S-883efd,2024-03-02,feature_21,9,5013,1,false
U-272ac3,A-089363,S-883efd,2023-10-25,feature_37,4,352,0,false
U-d1d905,A-089363,S-883efd,2024-06-02,feature_19,9,3618,0,false
U-662173,A-089363,S-883efd,2024-06-25,feature_1,11,561,0,false
U-06c9e5,A-089363,S-883efd,2024-01-19,feature_33,16,7232,0,false
U-248bd2,A-089363,S-a53e06,2024-02-18,feature_30,11,5280,1,false
U-dbea2a,A-089363,S-a53e06,2024-03-14,feature_32,18,1530,0,false
U-c0b6ca,A-089363,S-a53e06,2023-06-21,feature_26,8,768,0,false
U-9a4eea,A-089363,S-a53e06,2024-06-30,feature_12,9,1872,0,false
U-4b14ce,A-089363,S-a53e06,2024-07-01,feature_29,8,1496,0,true
U-50b109,A-089363,S-a83bf1,2024-09-17,feature_39,5,2255,1,false
U-11fdff,A-089363,S-a83bf1,2024-07-07,feature_17,13,7696,0,false
U-16e13d,A-089363,S-d62a15,2023-08-04,feature_7,10,1180,0,false
U-1009a1,A-089363,S-d62a15,2023-11-24,feature_27,6,1482,0,false
U-65df31,A-089363,S-d62a15,2024-04-08,feature_37,14,7910,0,false
U-3a9c50,A-089363,S-d62a15,2024-02-25,feature_27,9,3006,0,false
U-8f3b9f,A-089363,S-fcfb31,2023-12-24,feature_19,7,1190,0,false
U-5240b1,A-08e34e,S-101401,2024-12-30,feature_23,13,6318,2,true
U-76cd43,A-08e34e,S-101401,2024-07-31,feature_15,15,1950,0,false
U-6baf61,A-08e34e,S-101401,2024-08-10,feature_31,8,128,0,false
U-7e1c0e,A-08e34e,S-39a28e,2024-10-07,feature_14,15,5505,0,false
U-5bd1d4,A-08e34e,S-39a28e,2024-07-26,feature_35,14,378,0,false
U-95f643,A-08e34e,S-39a28e,2024-08-31,feature_10,12,3900,0,false
U-8f236e,A-08e34e,S-42daaa,2024-12-29,feature_26,10,2920,0,false
U-b63ab6,A-08e34e,S-42daaa,2024-10-21,feature_3,15,930,0,false
U-ce593c,A-08e34e,S-6b534f,2024-09-08,feature_19,13,5603,0,false
U-f9deca,A-08e34e,S-711820,2024-07-11,feature_21,7,2821,0,true
U-3f83c4,A-08e34e,S-711820,2024-10-13,feature_35,4,508,2,false
U-290b75,A-08e34e,S-711820,2024-09-01,feature_16,12,2532,0,false
U-6b5aa4,A-08e34e,S-7f219a,2024-07-02,feature_25,12,5712,0,false
U-20c621,A-08e34e,S-8e3b74,2024-12-05,feature_17,13,2327,0,false
U-c066ed,A-08e34e,S-8e3b74,2024-07-16,feature_7,13,5577,0,false
U-316181,A-08e34e,S-bbe998,2024-10-07,feature_19,12,900,4,false
U-9fc0dc,A-08e34e,S-d50f1d,2024-07-08,feature_26,12,4704,0,false
U-658c74,A-08e34e,S-d50f1d,2024-11-08,feature_29,13,182,0,false
U-a6fcbb,A-08e34e,S-d50f1d,2024-08-12,feature_35,6,1518,2,false
U-e06268,A-09316c,S-1fd72a,2024-12-27,feature_15,16,1696,0,false
U-5032cf,A-09316c,S-39a5a7,2024-12-11,feature_28,8,1392,0,false
U-eb93d5,A-09316c,S-5f4afc,2024-11-30,feature_12,9,1926,3,true
U-8fe589,A-09316c,S-a67bb7,2024-11-27,feature_39,7,3962,0,false
U-bb4653,A-09316c,S-fdb8f1,2024-12-10,feature_27,15,8715,0,false
U-632d43,A-09540c,S-0e43ee,2024-10-17,feature_25,9,3321,0,true
U-8a9b0f,A-09540c,S-0e43ee,2024-10-03,feature_17,9,4671,0,false
U-4a0d56,A-09540c,S-0e43ee,2024-07-09,feature_34,16,7792,2,false
U-1f91ff,A-09540c,S-106bf6,2024-10-20,feature_38,8,1240,0,false
U-0f9861,A-09540c,S-106bf6,2024-04-20,feature_39,9,3168,0,false
U-19efb0,A-09540c,S-8055fa,2024-08-30,feature_33,6,2544,0,false
U-58c85b,A-09540c,S-8055fa,2024-12-02,feature_10,12,3636,2,false
U-bae3d5,A-09540c,S-a18bb2,2024-07-11,feature_28,14,7182,1,false
U-3f39ac,A-09540c,S-d9f518,2024-07-20,feature_17,12,1968,1,false
U-356968,A-09540c,S-d9f518,2024-09-10,feature_10,16,1296,0,false
U-289287,A-098560,S-0337da,2024-09-08,feature_18,11,2893,0,false
U-d67e2f,A-098560,S-0337da,2024-07-24,feature_15,9,5076,0,false
U-64f2b3,A-098560,S-091a8d,2024-09-19,feature_13,4,2232,0,false
U-57c32c,A-098560,S-091a8d,2024-10-27,feature_25,12,2616,0,false
U-98ce0d,A-098560,S-1862f2,2024-04-10,feature_9,7,2702,0,false
U-b75fbe,A-098560,S-1862f2,2024-09-03,feature_21,13,5083,0,false
U-72089f,A-098560,S-1862f2,2024-10-24,feature_40,6,2526,2,true
U-b844eb,A-098560,S-1862f2,2024-05-22,feature_33,12,648,1,false
U-762bd2,A-098560,S-1862f2,2024-03-26,feature_29,7,3143,2,false
U-f21eca,A-098560,S-1862f2,2024-10-13,feature_15,18,1512,0,true
U-26b2d1,A-098560,S-27c993,2024-07-21,feature_12,15,7125,3,false
U-0ba37d,A-098560,S-5521f5,2024-04-26,feature_1,13,1469,1,false
U-5860ce,A-098560,S-5521f5,2024-03-18,feature_25,7,630,0,false
U-3e9af9,A-098560,S-5521f5,2024-12-22,feature_7,14,6300,0,false
U-23df27,A-098560,S-5521f5,2024-12-17,feature_37,6,2394,0,false
U-086fe6,A-098560,S-5521f5,2024-01-02,feature_38,9,4770,0,false
U-0286c6,A-098560,S-8dd1f6,2024-10-21,feature_22,8,224,4,false
U-6d5d05,A-098560,S-8dd1f6,2024-09-06,feature_31,3,564,2,false
U-4be2b2,A-098560,S-8f9410,2024-04-19,feature_4,14,6300,1,false
U-d024b0,A-098560,S-8f9410,2024-07-03,feature_27,11,4037,0,false
U-41f4d4,A-098560,S-8f9410,2024-11-08,feature_13,12,1752,0,false
U-a4414a,A-098560,S-9a8646,2024-04-03,feature_17,7,1918,2,false
U-182252,A-098560,S-ab7a04,2024-08-23,feature_4,11,517,0,false
U-0cebab,A-098560,S-daf6aa,2023-12-29,feature_13,13,5993,0,false
U-549bd4,A-0a282f,S-22eb3c,2024-12-20,feature_1,7,749,2,false
U-3fe8b4,A-0a282f,S-22eb3c,2024-09-15,feature_28,5,285,0,false
U-dd2a66,A-0a282f,S-45baa6,2024-12-22,feature_27,12,996,0,false
U-47eacd,A-0a282f,S-45baa6,2024-12-07,feature_22,5,2555,1,false
U-da30e1,A-0a282f,S-897d69,2024-11-01,feature_22,11,4565,0,false
U-19e2c0,A-0a282f,S-897d69,2024-12-11,feature_37,13,3302,0,false
U-a71506,A-0a282f,S-973e8e,2024-09-11,feature_5,8,1992,0,false
U-cb2b34,A-0a282f,S-9c414f,2024-12-12,feature_18,16,2816,0,false
U-45f1bd,A-0a282f,S-9c414f,2024-11-29,feature_2,9,3609,0,false
U-7ce591,A-0a282f,S-b037c5,2024-09-13,feature_7,3,1347,0,false
U-f6576a,A-0a282f,S-ce5450,2024-12-20,feature_12,6,1260,0,false
U-320a0d,A-0a282f,S-d6106b,2024-12-15,feature_1,8,3696,0,false
U-982356,A-0a282f,S-f32440,2024-12-04,feature_27,11,726,2,false
U-85d511,A-0a282f,S-fc7e8e,2024-11-10,feature_35,6,2130,0,false
U-bf49a2,A-0a62f5,S-c62bb7,2024-11-20,feature_24,11,5929,0,false
U-1980eb,A-0aaf6e,S-52385a,2024-07-09,feature_24,7,2541,0,false
U-c1a868,A-0aaf6e,S-52385a,2024-10-29,feature_24,12,588,1,false
U-6fdb4f,A-0aaf6e,S-52385a,2024-12-17,feature_6,11,2101,1,false
U-353f9d,A-0aaf6e,S-52385a,2024-11-02,feature_40,11,5698,0,false
U-67a09f,A-0aaf6e,S-88d746,2024-12-23,feature_2,10,2340,0,false
U-9d4c8a,A-0aaf6e,S-a9952f,2024-09-27,feature_26,8,1856,1,false
U-154447,A-0aaf6e,S-a9952f,2024-10-09,feature_28,14,4872,0,false
U-444b86,A-0aaf6e,S-b89305,2024-10-11,feature_2,13,1794,0,true
U-a93fc2,A-0aaf6e,S-b89305,2024-08-03,feature_29,10,2640,0,false
U-0d47b2,A-0aaf6e,S-b89305,2024-12-21,feature_8,8,3344,0,false
U-3b2f8e,A-0aaf6e,S-e7d026,2024-08-19,feature_15,6,2370,0,false
U-e825c8,A-0aaf6e,S-e7d026,2024-08-23,feature_2,11,2772,0,false
U-f2f960,A-0aaf6e,S-e7d026,2024-11-04,feature_9,4,128,0,false
U-467b37,A-0aaf6e,S-f15008,2024-12-13,feature_26,14,756,3,false
U-92a178,A-0aaf6e,S-f97537,2024-07-31,feature_32,8,3752,0,false
U-3a1eb5,A-0baac2,S-21ebb6,2024-06-05,feature_1,8,1592,0,false
U-5f01de,A-0baac2,S-33df6f,2024-10-31,feature_40,7,483,1,false
U-1b38df,A-0baac2,S-33df6f,2024-06-16,feature_38,12,4248,0,false
U-883e78,A-0baac2,S-33df6f,2024-10-06,feature_24,10,4790,0,false
U-f04dc1,A-0baac2,S-3c3a3e,2024-08-17,feature_32,12,564,0,false
U-550f5b,A-0baac2,S-e50d84,2024-10-04,feature_22,6,942,0,false
U-f08e64,A-0be015,S-22014f,2024-10-23,feature_13,13,5759,0,false
U-e75814,A-0cc442,S-149409,2024-12-18,feature_34,10,2930,0,false
U-6122d9,A-0cc442,S-486088,2024-11-21,feature_13,7,2569,0,false
U-51dfe1,A-0cc442,S-486088,2024-08-23,feature_40,8,1648,0,false
U-789c72,A-0cc442,S-486088,2024-10-01,feature_1,13,6825,1,false
U-42b531,A-0cc442,S-486088,2024-07-29,feature_39,9,3267,0,false
U-04e658,A-0cc442,S-658bcb,2024-10-28,feature_12,14,6440,1,false
U-914f05,A-0cc442,S-658bcb,2024-09-01,feature_13,11,1441,0,false
U-b23a63,A-0cc442,S-6ca46a,2024-10-21,feature_6,11,737,3,false
U-e365cf,A-0cc442,S-6ca46a,2024-11-17,feature_30,9,3438,0,false
U-0e7483,A-0cc442,S-bf3403,2024-12-20,feature_36,14,1022,0,false
U-d134fb,A-0cc442,S-bf3403,2024-10-15,feature_34,6,2400,0,false
U-047022,A-0cc442,S-d29575,2024-09-01,feature_6,10,4080,1,false
U-1a73b1,A-0cc442,S-d29575,2024-10-09,feature_4,5,180,3,false
U-a49689,A-0cc442,S-d29575,2024-11-28,feature_22,8,2736,0,false
U-d158d1,A-0cc442,S-d36b9f,2024-08-10,feature_14,11,352,0,false
U-7e99ee,A-0cc442,S-d36b9f,2024-08-08,feature_17,11,6193,0,true
U-92c53d,A-0cc442,S-e0cd01,2024-08-26,feature_13,7,3759,1,false
U-58675d,A-0cc442,S-ff2761,2024-09-26,feature_14,5,845,1,false
U-834b01,A-0dbdc6,S-4fd561,2024-01-27,feature_39,15,6345,0,false
U-67181d,A-0dbdc6,S-4fd561,2023-08-06,feature_33,11,1342,1,false
U-a15a04,A-0dbdc6,S-4fd561,2023-09-23,feature_28,5,1785,0,false
U-5f432c,A-0dbdc6,S-4fd561,2024-10-18,feature_35,12,2376,0,false
U-3ce1b6,A-0dbdc6,S-4fd561,2024-01-21,feature_17,13,286,0,false
U-ddf080,A-0dbdc6,S-4fd561,2023-07-24,feature_24,10,4420,0,false
U-86c612,A-0dbdc6,S-4fd561,2024-08-04,feature_5,8,4376,0,false
U-c2aa7c,A-0dbdc6,S-4fd561,2023-11-28,feature_34,13,5291,0,false
U-50a478,A-0dbdc6,S-4fd561,2024-05-22,feature_8,10,4150,0,false
U-0f857e,A-0dbdc6,S-61d573,2023-06-19,feature_5,6,3180,0,false
U-095e3a,A-0dbdc6,S-61d573,2024-12-22,feature_18,10,1790,0,false
U-505044,A-0dbdc6,S-61d573,2024-12-30,feature_6,10,1300,0,false
U-1f069a,A-0dbdc6,S-61d573,2024-06-17,feature_36,7,665,0,false
U-fca865,A-0dbdc6,S-61d573,2024-09-19,feature_38,10,5480,0,false
U-6f0dee,A-0dbdc6,S-73fc8f,2024-12-31,feature_4,5,1150,4,false
U-962a29,A-0dbdc6,S-73fc8f,2023-08-22,feature_40,14,4914,0,true
U-b91e84,A-0dbdc6,S-73fc8f,2024-01-30,feature_8,15,2205,1,false
U-7fb71b,A-0dbdc6,S-8ae804,2024-02-27,feature_32,8,816,0,false
U-8e64b3,A-0dbdc6,S-8ae804,2023-10-18,feature_14,11,3311,0,false
U-91ca0c,A-0dbdc6,S-8ae804,2024-09-02,feature_29,5,675,2,false
U-43e68e,A-0dbdc6,S-8ae804,2024-08-14,feature_8,12,2436,2,false
U-2298a0,A-0dbdc6,S-8ae804,2023-07-20,feature_34,7,3339,3,false
U-4e65fd,A-0dbdc6,S-8ae804,2023-07-10,feature_20,14,1946,0,false
U-24aba1,A-0dbdc6,S-8e169f,2023-09-07,feature_4,9,2367,0,true
U-fd3382,A-0dbdc6,S-8e169f,2024-01-13,feature_6,9,3420,2,false
U-9ec846,A-0dbdc6,S-8e169f,2023-11-02,feature_37,8,4296,0,true
U-9b4d43,A-0dbdc6,S-c0a7d8,2024-07-11,feature_33,7,266,0,false
U-dd0af7,A-0dbdc6,S-d07886,2023-08-21,feature_12,7,2184,0,false
U-88b809,A-0dbdc6,S-d07886,2024-08-10,feature_8,5,1135,0,false
U-43f795,A-0dbdc6,S-d07886,2024-07-10,feature_35,12,2880,2,false
U-1693d0,A-0dbdc6,S-de3416,2023-11-27,feature_2,12,3780,0,true
U-813896,A-0dbdc6,S-de3416,2023-11-19,feature_29,11,1617,0,false
U-e199ae,A-0dbdc6,S-de3416,2024-10-30,feature_1,14,112,0,false
U-b255b1,A-0dbdc6,S-de3416,2024-06-22,feature_40,8,4704,3,false
U-4d24c7,A-0dbdc6,S-de3416,2024-01-25,feature_19,11,6226,0,false
U-283371,A-0dbdc6,S-de3416,2024-01-23,feature_25,6,1218,2,true
U-872d57,A-0dbdc6,S-de3416,2024-08-27,feature_23,13,5564,0,true
U-8d5d3d,A-0dbdc6,S-de3416,2024-10-15,feature_15,10,340,0,false
U-d1572b,A-0dbdc6,S-de3416,2024-02-24,feature_20,9,3753,0,false
U-2899fd,A-0dbdc6,S-e92512,2024-07-11,feature_8,8,4608,0,false
U-3dd5d0,A-0dbdc6,S-e92512,2024-01-18,feature_1,13,6474,0,false
U-1a7ddc,A-0dbdc6,S-e92512,2023-06-25,feature_21,8,2304,0,false
