reporting_month,account_id,account_status,plan_tier,mrr_amount,usage_flag
2023-12-01,A-1b9609,active,Basic,342,true
2024-01-01,A-1b9609,active,Basic,304,true
2024-02-01,A-1b9609,active,Basic,931,true
2024-03-01,A-1b9609,active,Basic,931,true
2024-04-01,A-1b9609,active,Basic,931,true
2024-05-01,A-1b9609,active,Pro,196,true
2024-06-01,A-1b9609,active,Enterprise,6965,true
2024-07-01,A-1b9609,active,Enterprise,6965,true
2024-08-01,A-1b9609,active,Enterprise,5970,true
2024-09-01,A-1b9609,active,Basic,323,false
2024-10-01,A-1b9609,active,Enterprise,323,true
2024-11-01,A-1b9609,active,Enterprise,323,true
2024-12-01,A-1b9609,active,Enterprise,323,false
2024-03-01,A-1d5444,active,Basic,456,false
2024-04-01,A-1d5444,active,Enterprise,4776,true
2024-05-01,A-1d5444,active,Enterprise,4776,true
2024-06-01,A-1d5444,active,Enterprise,4776,true
2024-07-01,A-1d5444,active,Basic,456,true
2024-08-01,A-1d5444,active,Enterprise,8159,true
2024-09-01,A-1d5444,active,Pro,8159,true
2024-10-01,A-1d5444,active,Pro,8159,true
2024-11-01,A-1d5444,active,Basic,1176,true
2024-12-01,A-1d5444,active,Basic,1176,true
2023-10-01,A-1e1b80,active,Basic,950,false
2023-11-01,A-1e1b80,active,Enterprise,9950,true
2023-12-01,A-1e1b80,active,Pro,2597,true
2024-01-01,A-1e1b80,active,Pro,2597,true
2024-02-01,A-1e1b80,active,Pro,2597,true
2024-03-01,A-1e1b80,active,Enterprise,9950,true
2024-04-01,A-1e1b80,active,Basic,950,true
2024-05-01,A-1e1b80,active,Basic,950,true
2024-06-01,A-1e1b80,active,Basic,950,true
2024-07-01,A-1e1b80,active,Pro,2450,true
2024-08-01,A-1e1b80,active,Pro,2450,true
2024-09-01,A-1e1b80,active,Enterprise,2450,true
2024-10-01,A-1e1b80,active,Enterprise,2450,true
2024-11-01,A-1e1b80,active,Basic,950,true
2024-12-01,A-1e1b80,active,Basic,950,true
2023-03-01,A-1e50e0,active,Enterprise,3781,false
2023-04-01,A-1e50e0,active,Enterprise,3781,true
2023-05-01,A-1e50e0,active,Enterprise,3781,false
2023-06-01,A-1e50e0,active,Enterprise,3781,false
2023-07-01,A-1e50e0,active,Enterprise,3781,true
2023-08-01,A-1e50e0,active,Enterprise,3781,false
2023-09-01,A-1e50e0,active,Enterprise,3781,false
2023-10-01,A-1e50e0,active,Enterprise,3781,true
2023-11-01,A-1e50e0,active,Enterprise,3781,true
2023-12-01,A-1e50e0,active,Enterprise,3781,false
2024-01-01,A-1e50e0,active,Enterprise,3781,true
2024-02-01,A-1e50e0,active,Enterprise,3781,false
2024-03-01,A-1e50e0,active,Pro,4802,false
2024-04-01,A-1e50e0,active,Pro,4802,false
2024-05-01,A-1e50e0,active,Pro,931,false
2024-06-01,A-1e50e0,active,Pro,931,true
2024-07-01,A-1e50e0,active,Pro,931,false
2024-08-01,A-1e50e0,active,Pro,931,false
2024-09-01,A-1e50e0,active,Enterprise,3781,true
2024-10-01,A-1e50e0,active,Enterprise,3781,true
2024-11-01,A-1e50e0,active,Enterprise,3781,false
2024-12-01,A-1e50e0,active,Enterprise,3781,true
2024-01-01,A-1e6fc3,trial,Basic,0,true
2024-02-01,A-1e6fc3,trial,Basic,0,true
2024-03-01,A-1e6fc3,trial,Basic,0,true
2024-04-01,A-1e6fc3,active,Pro,245,false
2024-05-01,A-1e6fc3,active,Pro,245,true
2024-06-01,A-1e6fc3,active,Pro,245,true
2024-07-01,A-1e6fc3,active,Pro,245,true
2024-08-01,A-1e6fc3,active,Basic,245,true
2024-09-01,A-1e6fc3,active,Basic,245,true
2024-10-01,A-1e6fc3,active,Basic,245,true
2024-11-01,A-1e6fc3,active,Basic,245,false
2024-12-01,A-1e6fc3,active,Enterprise,199,false
2024-02-01,A-1f0636,trial,Pro,0,false
2024-03-01,A-1f0636,trial,Pro,0,true
2024-04-01,A-1f0636,active,Enterprise,20895,true
2024-05-01,A-1f0636,active,Enterprise,20895,true
2024-06-01,A-1f0636,active,Enterprise,20895,true
2024-07-01,A-1f0636,active,Basic,1995,true
2024-08-01,A-1f0636,active,Basic,1995,true
2024-09-01,A-1f0636,active,Basic,1995,true
2024-10-01,A-1f0636,active,Basic,1995,true
2024-11-01,A-1f0636,active,Enterprise,20895,true
2024-12-01,A-1f0636,active,Enterprise,20895,true
2023-12-01,A-1f0ac7,active,Pro,1176,true
2024-01-01,A-1f0ac7,active,Pro,1176,true
2024-02-01,A-1f0ac7,active,Enterprise,4776,false
2024-03-01,A-1f0ac7,active,Enterprise,4776,true
2024-04-01,A-1f0ac7,active,Basic,646,true
2024-05-01,A-1f0ac7,active,Basic,893,true
2024-06-01,A-1f0ac7,active,Basic,893,true
2024-07-01,A-1f0ac7,active,Pro,893,true
2024-08-01,A-1f0ac7,active,Pro,893,true
2024-09-01,A-1f0ac7,active,Pro,893,true
2024-10-01,A-1f0ac7,active,Pro,893,true
2024-11-01,A-1f0ac7,active,Basic,608,false
2024-12-01,A-1f0ac7,active,Pro,1176,true
2023-12-01,A-1f559b,active,Pro,245,true
2024-01-01,A-1f559b,active,Pro,245,true
2024-02-01,A-1f559b,active,Enterprise,5174,true
2024-03-01,A-1f559b,active,Enterprise,5174,false
2024-04-01,A-1f559b,active,Pro,2891,true
2024-05-01,A-1f559b,active,Pro,2891,true
2024-06-01,A-1f559b,active,Pro,588,false
2024-07-01,A-1f559b,active,Basic,133,true
2024-08-01,A-1f559b,active,Pro,882,true
2024-09-01,A-1f559b,active,Pro,882,false
2024-10-01,A-1f559b,active,Basic,190,true
2024-11-01,A-1f559b,active,Basic,190,true
2024-12-01,A-1f559b,active,Basic,190,false
2023-09-01,A-1f7acb,active,Enterprise,12736,true
2023-10-01,A-1f7acb,active,Basic,1216,true
2023-11-01,A-1f7acb,active,Basic,1216,true
2023-12-01,A-1f7acb,active,Basic,1216,true
2024-01-01,A-1f7acb,active,Basic,1216,true
2024-02-01,A-1f7acb,active,Basic,1216,true
2024-03-01,A-1f7acb,active,Basic,1216,true
2024-04-01,A-1f7acb,active,Basic,1216,true
2024-05-01,A-1f7acb,active,Basic,1216,true
2024-06-01,A-1f7acb,active,Basic,1216,true
2024-07-01,A-1f7acb,active,Enterprise,12736,true
2024-08-01,A-1f7acb,active,Pro,3136,true
2024-09-01,A-1f7acb,active,Enterprise,12736,true
2024-10-01,A-1f7acb,active,Enterprise,12736,true
2024-11-01,A-1f7acb,active,Enterprise,12736,true
2024-12-01,A-1f7acb,active,Enterprise,12736,true
2024-03-01,A-202b67,active,Pro,539,false
2024-04-01,A-202b67,active,Pro,539,false
2024-05-01,A-202b67,active,Pro,539,true
2024-06-01,A-202b67,active,Enterprise,4975,true
2024-07-01,A-202b67,active,Basic,209,true
2024-08-01,A-202b67,active,Basic,418,true
2024-09-01,A-202b67,active,Pro,539,true
2024-10-01,A-202b67,active,Enterprise,5771,true
2024-11-01,A-202b67,active,Enterprise,5771,true
2024-12-01,A-202b67,active,Enterprise,5771,true
2024-05-01,A-20736a,active,Pro,2450,true
2024-06-01,A-20736a,active,Pro,2450,true
2024-07-01,A-20736a,active,Pro,2450,false
2024-08-01,A-20736a,active,Pro,2450,true
2024-09-01,A-20736a,active,Enterprise,9950,true
2024-10-01,A-20736a,active,Enterprise,12736,true
2024-11-01,A-20736a,active,Enterprise,9950,false
2024-12-01,A-20736a,active,Enterprise,9950,true
2024-03-01,A-22d9d2,active,Basic,152,false
2024-04-01,A-22d9d2,active,Basic,2842,true
2024-05-01,A-22d9d2,active,Basic,2842,true
2024-06-01,A-22d9d2,active,Pro,392,true
2024-07-01,A-22d9d2,active,Enterprise,1592,true
2024-08-01,A-22d9d2,active,Pro,1470,true
2024-09-01,A-22d9d2,active,Pro,1470,true
2024-10-01,A-22d9d2,active,Pro,4508,true
2024-11-01,A-22d9d2,active,Enterprise,3184,true
2024-12-01,A-22d9d2,churned,Pro,1568,true
2024-12-01,A-22f2df,active,Basic,209,false
2024-07-01,A-241e75,active,Pro,2254,true
2024-08-01,A-241e75,active,Basic,342,false
2024-09-01,A-241e75,active,Pro,637,true
2024-10-01,A-241e75,active,Basic,95,true
2024-11-01,A-241e75,active,Basic,95,true
2024-12-01,A-241e75,active,Basic,95,true
2024-01-01,A-2446e3,active,Pro,1323,false
2024-02-01,A-2446e3,active,Pro,1323,true
2024-03-01,A-2446e3,active,Pro,1323,true
2024-04-01,A-2446e3,active,Enterprise,5373,true
2024-05-01,A-2446e3,active,Enterprise,5373,true
2024-06-01,A-2446e3,active,Enterprise,5373,true
2024-07-01,A-2446e3,active,Pro,1323,true
2024-08-01,A-2446e3,active,Pro,1323,true
2024-09-01,A-2446e3,active,Enterprise,5373,false
2024-10-01,A-2446e3,active,Enterprise,5373,true
2024-11-01,A-2446e3,active,Enterprise,5373,true
2024-12-01,A-2446e3,active,Enterprise,5373,true
2024-06-01,A-249769,active,Pro,539,true
2024-07-01,A-249769,active,Basic,95,true
2024-08-01,A-249769,active,Basic,76,true
2024-09-01,A-249769,active,Basic,399,true
2024-10-01,A-249769,active,Pro,392,true
2024-11-01,A-249769,active,Basic,133,false
2024-12-01,A-249769,active,Basic,133,true
2023-03-01,A-271f46,active,Basic,722,false
2023-04-01,A-271f46,active,Basic,722,true
2023-05-01,A-271f46,active,Basic,722,true
2023-06-01,A-271f46,active,Basic,722,true
2023-07-01,A-271f46,active,Basic,722,true
2023-08-01,A-271f46,active,Basic,722,true
2023-09-01,A-271f46,active,Basic,722,false
2023-10-01,A-271f46,active,Basic,722,true
2023-11-01,A-271f46,active,Basic,722,true
2023-12-01,A-271f46,active,Basic,722,true
2024-01-01,A-271f46,active,Pro,722,true
2024-02-01,A-271f46,active,Pro,722,true
2024-03-01,A-271f46,active,Pro,722,false
2024-04-01,A-271f46,trial,Enterprise,0,true
2024-05-01,A-271f46,active,Enterprise,7562,false
2024-06-01,A-271f46,active,Basic,722,true
2024-07-01,A-271f46,active,Basic,722,true
2024-08-01,A-271f46,active,Basic,722,true
2024-09-01,A-271f46,active,Basic,722,false
2024-10-01,A-271f46,active,Basic,722,true
2024-11-01,A-271f46,active,Enterprise,9154,true
2024-12-01,A-271f46,active,Enterprise,9154,true
2024-09-01,A-2789e3,active,Basic,627,false
2024-10-01,A-2789e3,active,Basic,209,true
2024-11-01,A-2789e3,active,Enterprise,12139,true
2024-12-01,A-2789e3,active,Pro,539,true
2024-12-01,A-2922b6,active,Pro,980,true
2024-01-01,A-296d7c,active,Basic,114,false
2024-02-01,A-296d7c,active,Basic,114,true
2024-03-01,A-296d7c,active,Basic,114,false
2024-04-01,A-296d7c,active,Basic,361,true
2024-05-01,A-296d7c,active,Basic,361,true
2024-06-01,A-296d7c,active,Basic,38,true
2024-07-01,A-296d7c,active,Basic,38,true
2024-08-01,A-296d7c,active,Pro,784,false
2024-09-01,A-296d7c,active,Pro,784,true
2024-10-01,A-296d7c,active,Pro,784,true
2024-11-01,A-296d7c,active,Pro,294,true
2024-12-01,A-296d7c,active,Pro,294,false
2023-08-01,A-297a2d,active,Enterprise,7164,true
2023-09-01,A-297a2d,active,Enterprise,7164,true
2023-10-01,A-297a2d,active,Enterprise,7164,true
2023-11-01,A-297a2d,active,Enterprise,7164,true
2023-12-01,A-297a2d,active,Enterprise,7164,true
2024-01-01,A-297a2d,active,Enterprise,7164,true
2024-02-01,A-297a2d,active,Enterprise,7164,true
2024-03-01,A-297a2d,active,Pro,1323,false
2024-04-01,A-297a2d,active,Pro,1323,false
2024-05-01,A-297a2d,active,Pro,1323,true
2024-06-01,A-297a2d,active,Pro,1323,true
2024-07-01,A-297a2d,active,Pro,1323,false
2024-08-01,A-297a2d,active,Basic,513,false
2024-09-01,A-297a2d,active,Basic,513,true
2024-10-01,A-297a2d,active,Basic,513,true
2024-11-01,A-297a2d,active,Enterprise,5373,true
2024-12-01,A-297a2d,active,Enterprise,5373,false
2023-09-01,A-2b9d3e,active,Basic,209,true
2023-10-01,A-2b9d3e,active,Basic,209,false
2023-11-01,A-2b9d3e,active,Enterprise,995,true
2023-12-01,A-2b9d3e,active,Enterprise,995,true
2024-01-01,A-2b9d3e,active,Enterprise,995,true
2024-02-01,A-2b9d3e,active,Enterprise,995,true
2024-03-01,A-2b9d3e,active,Enterprise,882,true
2024-04-01,A-2b9d3e,active,Basic,19,true
2024-05-01,A-2b9d3e,active,Basic,19,false
2024-06-01,A-2b9d3e,active,Basic,19,true
2024-07-01,A-2b9d3e,active,Basic,19,true
2024-08-01,A-2b9d3e,active,Basic,532,false
2024-09-01,A-2b9d3e,active,Basic,532,true
2024-10-01,A-2b9d3e,active,Basic,532,true
2024-11-01,A-2b9d3e,active,Pro,686,true
2024-12-01,A-2b9d3e,active,Enterprise,398,true
2023-07-01,A-2bc93d,active,Basic,380,true
2023-08-01,A-2bc93d,active,Enterprise,7960,true
2023-09-01,A-2bc93d,active,Enterprise,7960,true
2023-10-01,A-2bc93d,active,Enterprise,7960,true
2023-11-01,A-2bc93d,active,Enterprise,3980,true
2023-12-01,A-2bc93d,active,Enterprise,7960,true
2024-01-01,A-2bc93d,active,Enterprise,7960,true
2024-02-01,A-2bc93d,active,Pro,686,true
2024-03-01,A-2bc93d,active,Basic,1805,true
2024-04-01,A-2bc93d,active,Pro,1519,true
2024-05-01,A-2bc93d,active,Pro,1519,true
2024-06-01,A-2bc93d,active,Pro,1519,true
2024-07-01,A-2bc93d,active,Pro,1519,true
2024-08-01,A-2bc93d,active,Enterprise,1519,true
2024-09-01,A-2bc93d,active,Basic,551,true
2024-10-01,A-2bc93d,active,Basic,551,true
2024-11-01,A-2bc93d,active,Basic,551,true
2024-12-01,A-2bc93d,active,Pro,1715,true
2024-07-01,A-2d1036,active,Enterprise,13731,true
2024-08-01,A-2d1036,active,Pro,3381,true
2024-09-01,A-2d1036,active,Pro,3381,true
2024-10-01,A-2d1036,active,Enterprise,13731,true
2024-11-01,A-2d1036,active,Basic,1311,true
2024-12-01,A-2d1036,active,Pro,3381,true
2024-04-01,A-2d4502,active,Pro,392,false
2024-05-01,A-2d4502,active,Pro,392,false
2024-06-01,A-2d4502,active,Pro,392,true
2024-07-01,A-2d4502,active,Enterprise,8159,true
2024-08-01,A-2d4502,active,Enterprise,1393,true
2024-09-01,A-2d4502,active,Basic,4378,true
2024-10-01,A-2d4502,active,Basic,4378,true
2024-11-01,A-2d4502,active,Basic,266,false
2024-12-01,A-2d4502,active,Enterprise,6766,true
2023-08-01,A-2e3bad,active,Enterprise,12139,true
2023-09-01,A-2e3bad,active,Enterprise,12139,true
2023-10-01,A-2e3bad,active,Enterprise,12139,true
2023-11-01,A-2e3bad,active,Enterprise,12139,true
2023-12-01,A-2e3bad,active,Enterprise,12139,true
2024-01-01,A-2e3bad,active,Pro,2989,true
2024-02-01,A-2e3bad,active,Pro,2989,true
2024-03-01,A-2e3bad,active,Enterprise,2989,true
2024-04-01,A-2e3bad,active,Basic,1159,true
2024-05-01,A-2e3bad,active,Basic,1159,false
2024-06-01,A-2e3bad,active,Enterprise,12139,true
2024-07-01,A-2e3bad,active,Enterprise,12139,true
2024-08-01,A-2e3bad,active,Enterprise,12139,true
2024-09-01,A-2e3bad,active,Enterprise,12139,true
2024-10-01,A-2e3bad,active,Basic,1159,true
2024-11-01,A-2e3bad,active,Basic,1159,true
2024-12-01,A-2e3bad,churned,Basic,1159,false
2024-10-01,A-2e4581,active,Pro,637,true
2024-11-01,A-2e4581,active,Enterprise,1791,true
2024-12-01,A-2e4581,active,Basic,836,true
2023-06-01,A-2ebb4b,active,Basic,779,false
2023-07-01,A-2ebb4b,active,Basic,779,true
2023-08-01,A-2ebb4b,active,Basic,779,true
2023-09-01,A-2ebb4b,active,Basic,779,true
2023-10-01,A-2ebb4b,active,Pro,2009,true
2023-11-01,A-2ebb4b,active,Basic,2009,true
2023-12-01,A-2ebb4b,active,Basic,2009,true
2024-01-01,A-2ebb4b,active,Basic,2009,true
2024-02-01,A-2ebb4b,active,Basic,2009,true
2024-03-01,A-2ebb4b,active,Basic,2009,true
2024-04-01,A-2ebb4b,active,Basic,2009,true
2024-05-01,A-2ebb4b,active,Pro,2009,true
2024-06-01,A-2ebb4b,active,Enterprise,8159,true
2024-07-01,A-2ebb4b,active,Pro,2009,true
2024-08-01,A-2ebb4b,active,Pro,2009,true
2024-09-01,A-2ebb4b,active,Pro,2009,false
2024-10-01,A-2ebb4b,active,Pro,2009,true
2024-11-01,A-2ebb4b,active,Pro,2009,false
2024-12-01,A-2ebb4b,active,Pro,2009,true
2023-11-01,A-2edab2,active,Pro,833,true
2023-12-01,A-2edab2,active,Basic,323,false
2024-01-01,A-2edab2,active,Basic,323,true
2024-02-01,A-2edab2,active,Basic,323,true
2024-03-01,A-2edab2,active,Pro,833,true
2024-04-01,A-2edab2,active,Pro,833,true
2024-05-01,A-2edab2,active,Pro,833,true
2024-06-01,A-2edab2,active,Enterprise,3383,true
2024-07-01,A-2edab2,active,Basic,323,false
2024-08-01,A-2edab2,active,Basic,323,true
2024-09-01,A-2edab2,active,Basic,323,false
2024-10-01,A-2edab2,active,Basic,323,true
2024-11-01,A-2edab2,active,Enterprise,3383,true
2024-12-01,A-2edab2,active,Pro,833,true
2024-09-01,A-2f6a32,active,Basic,361,true
2024-10-01,A-2f6a32,active,Pro,1127,true
2024-11-01,A-2f6a32,active,Pro,931,true
2024-12-01,A-2f6a32,active,Basic,361,true
2024-12-01,A-309e54,active,Basic,285,true
2024-05-01,A-30b4ca,active,Enterprise,17114,true
2024-06-01,A-30b4ca,active,Enterprise,17114,false
2024-07-01,A-30b4ca,active,Pro,4214,true
2024-08-01,A-30b4ca,active,Basic,1634,true
2024-09-01,A-30b4ca,active,Basic,1634,true
2024-10-01,A-30b4ca,active,Basic,1634,true
2024-11-01,A-30b4ca,active,Basic,1634,false
2024-12-01,A-30b4ca,active,Basic,1634,true
2024-12-01,A-310452,active,Pro,441,false
2023-11-01,A-313be3,trial,Enterprise,0,false
2023-12-01,A-313be3,active,Pro,2303,true
2024-01-01,A-313be3,active,Enterprise,9353,false
2024-02-01,A-313be3,active,Enterprise,9353,true
2024-03-01,A-313be3,active,Enterprise,9353,true
2024-04-01,A-313be3,active,Enterprise,9353,true
2024-05-01,A-313be3,active,Enterprise,9353,true
2024-06-01,A-313be3,active,Enterprise,9353,false
2024-07-01,A-313be3,active,Enterprise,9353,true
2024-08-01,A-313be3,active,Pro,2303,true
2024-09-01,A-313be3,active,Basic,2303,true
2024-10-01,A-313be3,active,Basic,2303,true
2024-11-01,A-313be3,trial,Enterprise,0,true
2024-12-01,A-313be3,active,Pro,2303,true
2024-03-01,A-31ab9a,active,Basic,285,true
2024-04-01,A-31ab9a,active,Pro,3577,true
2024-05-01,A-31ab9a,active,Pro,3577,true
2024-06-01,A-31ab9a,active,Pro,3577,true
2024-07-01,A-31ab9a,active,Pro,3577,true
2024-08-01,A-31ab9a,active,Pro,3577,true
2024-09-01,A-31ab9a,active,Pro,3577,true
2024-10-01,A-31ab9a,active,Enterprise,2786,false
2024-11-01,A-31ab9a,active,Enterprise,2786,true
2024-12-01,A-31ab9a,active,Enterprise,2786,true
2023-04-01,A-32728c,active,Pro,980,false
2023-05-01,A-32728c,active,Pro,980,false
2023-06-01,A-32728c,active,Pro,980,true
2023-07-01,A-32728c,active,Basic,380,true
2023-08-01,A-32728c,active,Basic,380,true
2023-09-01,A-32728c,active,Basic,380,true
2023-10-01,A-32728c,active,Basic,380,true
2023-11-01,A-32728c,active,Basic,380,true
2023-12-01,A-32728c,active,Basic,380,false
2024-01-01,A-32728c,active,Basic,380,true
2024-02-01,A-32728c,active,Basic,380,true
2024-03-01,A-32728c,active,Enterprise,380,true
2024-04-01,A-32728c,trial,Enterprise,0,true
2024-05-01,A-32728c,active,Basic,380,true
2024-06-01,A-32728c,active,Basic,380,true
2024-07-01,A-32728c,active,Basic,380,true
2024-08-01,A-32728c,active,Basic,380,true
2024-09-01,A-32728c,active,Basic,798,true
2024-10-01,A-32728c,active,Basic,798,false
2024-11-01,A-32728c,active,Basic,798,false
2024-12-01,A-32728c,active,Basic,798,true
2023-08-01,A-328bd0,active,Enterprise,3582,true
2023-09-01,A-328bd0,active,Pro,1617,true
2023-10-01,A-328bd0,active,Basic,342,true
2023-11-01,A-328bd0,active,Basic,342,true
2023-12-01,A-328bd0,active,Pro,1911,true
2024-01-01,A-328bd0,active,Pro,1911,true
2024-02-01,A-328bd0,active,Basic,342,true
2024-03-01,A-328bd0,active,Basic,342,true
2024-04-01,A-328bd0,active,Pro,882,true
2024-05-01,A-328bd0,active,Pro,1813,true
2024-06-01,A-328bd0,active,Pro,1813,true
2024-07-01,A-328bd0,active,Enterprise,3582,true
2024-08-01,A-328bd0,active,Basic,342,true
2024-09-01,A-328bd0,active,Basic,342,true
2024-10-01,A-328bd0,active,Basic,342,true
2024-11-01,A-328bd0,active,Basic,342,false
2024-12-01,A-328bd0,active,Pro,882,true
2023-07-01,A-32fb14,trial,Basic,0,true
2023-08-01,A-32fb14,trial,Basic,0,true
2023-09-01,A-32fb14,active,Basic,494,true
2023-10-01,A-32fb14,active,Basic,494,true
2023-11-01,A-32fb14,active,Basic,494,true
2023-12-01,A-32fb14,active,Basic,494,false
2024-01-01,A-32fb14,active,Basic,494,true
2024-02-01,A-32fb14,active,Basic,494,true
2024-03-01,A-32fb14,active,Basic,551,true
2024-04-01,A-32fb14,active,Basic,551,true
2024-05-01,A-32fb14,active,Basic,551,true
2024-06-01,A-32fb14,active,Basic,551,false
2024-07-01,A-32fb14,active,Pro,1568,true
2024-08-01,A-32fb14,active,Pro,1568,true
2024-09-01,A-32fb14,active,Basic,494,false
2024-10-01,A-32fb14,active,Basic,494,false
2024-11-01,A-32fb14,active,Enterprise,5174,false
2024-12-01,A-32fb14,active,Enterprise,5174,true
2024-01-01,A-331424,active,Enterprise,2189,true
2024-02-01,A-331424,active,Basic,209,false
2024-03-01,A-331424,active,Basic,209,true
2024-04-01,A-331424,active,Basic,209,false
2024-05-01,A-331424,active,Enterprise,2189,true
2024-06-01,A-331424,active,Enterprise,2189,false
2024-07-01,A-331424,active,Enterprise,2189,true
2024-08-01,A-331424,active,Enterprise,2189,true
2024-09-01,A-331424,active,Enterprise,2189,true
2024-10-01,A-331424,active,Enterprise,2189,true
2024-11-01,A-331424,active,Pro,2189,false
2024-12-01,A-331424,active,Pro,2189,true
2023-08-01,A-337bc1,active,Pro,1470,true
2023-09-01,A-337bc1,active,Pro,1470,true
2023-10-01,A-337bc1,active,Pro,1470,true
2023-11-01,A-337bc1,active,Enterprise,6766,false
2023-12-01,A-337bc1,active,Enterprise,6766,true
2024-01-01,A-337bc1,active,Enterprise,6766,true
2024-02-01,A-337bc1,active,Enterprise,6766,true
2024-03-01,A-337bc1,active,Enterprise,6169,true
2024-04-01,A-337bc1,active,Enterprise,6169,true
2024-05-01,A-337bc1,active,Enterprise,6169,true
2024-06-01,A-337bc1,active,Enterprise,6169,true
2024-07-01,A-337bc1,active,Enterprise,6169,true
2024-08-01,A-337bc1,active,Basic,760,true
2024-09-01,A-337bc1,active,Pro,4214,true
2024-10-01,A-337bc1,active,Pro,4214,true
2024-11-01,A-337bc1,active,Pro,4214,false
2024-12-01,A-337bc1,active,Pro,4214,true
2024-05-01,A-342303,active,Basic,323,true
2024-06-01,A-342303,active,Basic,323,false
2024-07-01,A-342303,active,Pro,1372,false
2024-08-01,A-342303,active,Pro,1372,true
2024-09-01,A-342303,active,Pro,1372,true
2024-10-01,A-342303,active,Pro,1372,true
2024-11-01,A-342303,active,Enterprise,1372,true
2024-12-01,A-342303,active,Enterprise,1372,false
2024-04-01,A-34d880,active,Pro,196,false
2024-05-01,A-34d880,active,Pro,196,true
2024-06-01,A-34d880,trial,Enterprise,0,true
